Date,High,Low,Open,Close,Volume,Adj Close,Return
2020-01-02,1.12271249294281,1.1166820526123047,1.1218937635421753,1.1220825910568237,0,1.1220825910568237,0.0
2020-01-03,1.118067979812622,1.112569808959961,1.1170812845230103,1.1171437501907349,0,1.1171437501907349,-0.004401494957191398
2020-01-06,1.120824933052063,1.1158099174499512,1.1162458658218384,1.1161960363388062,0,1.1161960363388062,-0.0008483365294456542
2020-01-07,1.1199462413787842,1.1134865283966064,1.1195825338363647,1.1197994947433472,0,1.1197994947433472,0.0032283382911487374
2020-01-08,1.1165200471878052,1.111086368560791,1.1155734062194824,1.1154738664627075,0,1.1154738664627075,-0.0038628596467004677
2020-01-09,1.1122233867645264,1.1095085144042969,1.1114444732666016,1.1113210916519165,0,1.1113210916519165,-0.003722879518423797
2020-01-10,1.1120996475219727,1.1086229085922241,1.1109259128570557,1.1111111640930176,0,1.1111111640930176,-0.00018889910438654614
2020-01-13,1.114466905593872,1.1114075183868408,1.1116546392440796,1.1116669178009033,0,1.1116669178009033,0.0005001783132468074
2020-01-14,1.1145787239074707,1.11055588722229,1.1134493350982666,1.1135733127593994,0,1.1135733127593994,0.0017148976262308132
2020-01-15,1.1163455247879028,1.112025499343872,1.1129660606384277,1.113089919090271,0,1.113089919090271,-0.00043409236158020324
2020-01-16,1.117193579673767,1.112978458404541,1.1152697801589966,1.1154004335403442,0,1.1154004335403442,0.002075766216588887
2020-01-17,1.1145004034042358,1.1087580919265747,1.113800287246704,1.1139578819274902,0,1.1139578819274902,-0.0012933037942931967
2020-01-20,1.1104941368103027,1.1077508926391602,1.1095207929611206,1.1094592809677124,0,1.1094592809677124,-0.004038394119527991
2020-01-21,1.1119760274887085,1.1086474657058716,1.1096439361572266,1.109693169593811,0,1.109693169593811,0.00021081316828016103
2020-01-22,1.1097793579101562,1.1071622371673584,1.1085859537124634,1.108561396598816,0,1.108561396598816,-0.001019897234664775
2020-01-23,1.1103215217590332,1.1037039756774902,1.1097548007965088,1.1096439361572266,0,1.1096439361572266,0.000976526479933354
2020-01-24,1.1060845851898193,1.1021226644515991,1.105534315109253,1.1055220365524292,0,1.1055220365524292,-0.0037146146349177427
2020-01-27,1.1039965152740479,1.1010063886642456,1.1026331186294556,1.1025358438491821,0,1.1025358438491821,-0.0027011607227292486
2020-01-28,1.102657437324524,1.099855899810791,1.1019648313522339,1.101976990699768,0,1.101976990699768,-0.0005068798012615987
2020-01-29,1.1030223369598389,1.0993238687515259,1.102292776107788,1.1022562980651855,0,1.1022562980651855,0.00025346025168830166
2020-01-30,1.1036553382873535,1.1008244752883911,1.101406455039978,1.1016855239868164,0,1.1016855239868164,-0.0005178233768054062
2020-01-31,1.1090162992477417,1.1017948389053345,1.1028763055801392,1.1029127836227417,0,1.1029127836227417,0.0011139836270917356
2020-02-03,1.108905553817749,1.104349970817566,1.108905553817749,1.1089794635772705,0,1.1089794635772705,0.00550059809317067
2020-02-04,1.1065618991851807,1.1033873558044434,1.1062926054000854,1.1062926054000854,0,1.1062926054000854,-0.002422820498873779
2020-02-05,1.1048502922058105,1.0998317003250122,1.104472041130066,1.1047282218933105,0,1.1047282218933105,-0.0014140775226542804
2020-02-06,1.1012852191925049,1.0965512990951538,1.1000494956970215,1.1002310514450073,0,1.1002310514450073,-0.004070838744932089
2020-02-07,1.0986994504928589,1.0946906805038452,1.0981045961380005,1.0982975959777832,0,1.0982975959777832,-0.001757317669488408
2020-02-10,1.0961307287216187,1.090959906578064,1.0948705673217773,1.0949305295944214,0,1.0949305295944214,-0.0030657140611914137
2020-02-11,1.0927003622055054,1.089348316192627,1.091226577758789,1.0913456678390503,0,1.0913456678390503,-0.003274054068707884
2020-02-12,1.0924997329711914,1.0887079238891602,1.0921800136566162,1.091941475868225,0,1.091941475868225,0.0005459388777842965
2020-02-13,1.0890873670578003,1.0835527181625366,1.0876421928405762,1.0875948667526245,0,1.0875948667526245,-0.003980624613736288
2020-02-14,1.0862481594085693,1.0831302404403687,1.0845986604690552,1.0845986604690552,0,1.0845986604690552,-0.0027548918951001526
2020-02-17,1.0854003429412842,1.0830246210098267,1.0840578079223633,1.0841753482818604,0,1.0841753482818604,-0.0003902938502724638
2020-02-18,1.0839003324508667,1.078690528869629,1.0837054252624512,1.0840108394622803,0,1.0840108394622803,-0.00015173635873641877
2020-02-19,1.0808473825454712,1.0783600807189941,1.0794706344604492,1.079540491104126,0,1.079540491104126,-0.004123896362855373
2020-02-20,1.0821000337600708,1.0779578685760498,1.080964207649231,1.081009864807129,0,1.081009864807129,0.0013611103197251012
2020-02-21,1.0863661766052246,1.078771948814392,1.078771948814392,1.078799843788147,0,1.078799843788147,-0.0020444041177887307
2020-02-24,1.0863661766052246,1.0808473825454712,1.0838581323623657,1.0839051008224487,0,1.0839051008224487,0.0047323486962835715
2020-02-25,1.088174819946289,1.083177089691162,1.084904670715332,1.0849199295043945,0,1.0849199295043945,0.0009362707871526447
2020-02-26,1.090358018875122,1.085564136505127,1.0881001949310303,1.0881996154785156,0,1.0881996154785156,0.003022975138468787
2020-02-27,1.1005700826644897,1.088565707206726,1.088565707206726,1.0885894298553467,0,1.0885894298553467,0.00035821955024275675
2020-02-28,1.10527765750885,1.095158338546753,1.0995535850524902,1.0997228622436523,0,1.0997228622436523,0.010227393434993293
2020-03-02,1.116407871246338,1.1037284135818481,1.1052532196044922,1.1051311492919922,0,1.1051311492919922,0.0049178636127522775
2020-03-03,1.120749592781067,1.1097301244735718,1.1144297122955322,1.1144047975540161,0,1.1144047975540161,0.008391445909352148
2020-03-04,1.1185681819915771,1.109693169593811,1.1177304983139038,1.118067979812622,0,1.118067979812622,0.003287119964528329
2020-03-05,1.1204482316970825,1.1121737957000732,1.113908290863037,1.113908290863037,0,1.113908290863037,-0.0037204257922510997
2020-03-06,1.135473370552063,1.1213905811309814,1.1223849058151245,1.1223849058151245,0,1.1223849058151245,0.007609796086103162
2020-03-09,1.1495838165283203,1.1356796026229858,1.1386150121688843,1.1386020183563232,0,1.1386020183563232,0.01444879778512449
2020-03-10,1.1422958374023438,1.1334141492843628,1.1397439241409302,1.1397960186004639,0,1.1397960186004639,0.0010486546000193064
2020-03-11,1.1365960836410522,1.1259005069732666,1.1316184997558594,1.1316505670547485,0,1.1316505670547485,-0.007146411649794139
2020-03-12,1.1332857608795166,1.1080824136734009,1.1260753870010376,1.1261515617370605,0,1.1261515617370605,-0.004859278542138485
2020-03-13,1.1221328973770142,1.1065373420715332,1.118355631828308,1.1184931993484497,0,1.1184931993484497,-0.006800472200027862
2020-03-16,1.1235400438308716,1.1088687181472778,1.1159594058990479,1.115536093711853,0,1.115536093711853,-0.0026438297866444496
2020-03-17,1.1189061403274536,1.0957943201065063,1.1163331270217896,1.1163206100463867,0,1.1163206100463867,0.0007032639633588896
2020-03-18,1.1045000553131104,1.0831888914108276,1.1016855239868164,1.101552128791809,0,1.101552128791809,-0.013229605475047135
2020-03-19,1.0945589542388916,1.0697933435440063,1.0943433046340942,1.0961546897888184,0,1.0961546897888184,-0.004899848914922143
2020-03-20,1.0829894542694092,1.0654505491256714,1.0658481121063232,1.0657345056533813,0,1.0657345056533813,-0.027751725571960713
2020-03-23,1.0824854373931885,1.0660412311553955,1.0687528848648071,1.0694386959075928,0,1.0694386959075928,0.003475715794657937
2020-03-24,1.0888501405715942,1.0753382444381714,1.0764726400375366,1.0764610767364502,0,1.0764610767364502,0.006566417369906172
2020-03-25,1.0849517583847046,1.0770175457000732,1.0801235437393188,1.080263614654541,0,1.080263614654541,0.003532443485666129
2020-03-26,1.1025480031967163,1.0876539945602417,1.0887553691864014,1.0889569520950317,0,1.0889569520950317,0.008047422242644705
2020-03-27,1.1086474657058716,1.0955182313919067,1.1046184301376343,1.1048258543014526,0,1.1048258543014526,0.014572570730083407
2020-03-29,1.1137841939926147,1.1012245416641235,1.1135361194610596,1.113908290863037,0,1.113908290863037,0.008220695167680536
2020-03-30,1.1043622493743896,1.0929678678512573,1.1028398275375366,1.1030466556549072,0,1.1030466556549072,-0.009750924108585702
2020-03-31,1.1037527322769165,1.0918699502944946,1.1028155088424683,1.102657437324524,0,1.102657437324524,-0.0003528575408736558
2020-04-01,1.0962989330291748,1.0844340324401855,1.0950982570648193,1.0953621864318848,0,1.0953621864318848,-0.006616062836650591
2020-04-02,1.085894227027893,1.0776199102401733,1.084386944770813,1.0847399234771729,0,1.0847399234771729,-0.009697489183293493
2020-04-05,1.083435297012329,1.0769248008728027,1.0808240175247192,1.0806955099105835,0,1.0806955099105835,-0.0037284638271861906
2020-04-06,1.0923351049423218,1.0791398286819458,1.0801936388015747,1.0803803205490112,0,1.0803803205490112,-0.00029165417888924545
2020-04-07,1.0896213054656982,1.083177089691162,1.0894314050674438,1.0895144939422607,0,1.0895144939422607,0.008454590683961965
2020-04-08,1.0943553447723389,1.0841801166534424,1.0861183404922485,1.0863661766052246,0,1.0863661766052246,-0.002889651633402666
2020-04-09,1.0954102277755737,1.0921083688735962,1.0925976037979126,1.0927408933639526,0,1.0927408933639526,0.005867926391677914
2020-04-12,1.0968520641326904,1.089360237121582,1.093135118484497,1.0932666063308716,0,1.0932666063308716,0.0004810957200481096
2020-04-13,1.0983941555023193,1.0915720462799072,1.0919533967971802,1.0922993421554565,0,1.0922993421554565,-0.0008847468401703851
2020-04-14,1.0989010334014893,1.0857645273208618,1.0982372760772705,1.098538875579834,0,1.098538875579834,0.005712292577293733
2020-04-15,1.0907741785049438,1.0829660892486572,1.0903817415237427,1.0905101299285889,0,1.0905101299285889,-0.007308567616241493
2020-04-16,1.0893245935440063,1.0812681913375854,1.0860122442245483,1.0858471393585205,0,1.0858471393585205,-0.004275971806308403
2020-04-19,1.0897043943405151,1.084304690361023,1.0866258144378662,1.0866966247558594,0,1.0866966247558594,0.0007823250313489914
2020-04-20,1.0879971981048584,1.0817945003509521,1.0863542556762695,1.0864840745925903,0,1.0864840745925903,-0.00019559291749598941
2020-04-21,1.0883169174194336,1.0824267864227295,1.0857409238815308,1.0856467485427856,0,1.0856467485427856,-0.0007706749407428433
2020-04-22,1.0843987464904785,1.0758357048034668,1.0806838274002075,1.080964207649231,0,1.080964207649231,-0.004313134912290623
2020-04-23,1.0817711353302002,1.0727657079696655,1.0776326656341553,1.077702283859253,0,1.077702283859253,-0.0030176057328222933
2020-04-26,1.0860357284545898,1.081221342086792,1.08236825466156,1.08236825466156,0,1.08236825466156,0.004329554527432458
2020-04-27,1.0889687538146973,1.0811277627944946,1.0827198028564453,1.0824854373931885,0,1.0824854373931885,0.00010826512245137789
2020-04-28,1.0874292850494385,1.0831655263900757,1.0832358598709106,1.0836584568023682,0,1.0836584568023682,0.0010836352792001713
2020-04-29,1.0969964265823364,1.0835645198822021,1.0876659154891968,1.087725043296814,0,1.087725043296814,0.003752645927246654
2020-04-30,1.101624846458435,1.0935415029525757,1.0944750308990479,1.094546914100647,0,1.094546914100647,0.006271686807133191
2020-05-03,1.0957822799682617,1.0901321172714233,1.0957462787628174,1.0959625244140625,0,1.0959625244140625,0.0012933299570614455
2020-05-04,1.092132329940796,1.0826963186264038,1.090453028678894,1.0904293060302734,0,1.0904293060302734,-0.005048729550991994
2020-05-05,1.084481120109558,1.0784229040145874,1.0840108394622803,1.0838581323623657,0,1.0838581323623657,-0.006026226213444488
2020-05-06,1.08157217502594,1.0767507553100586,1.0800535678863525,1.0798553228378296,0,1.0798553228378296,-0.00369311204577268
2020-05-07,1.0873347520828247,1.0816305875778198,1.0836936235427856,1.0837171077728271,0,1.0837171077728271,0.003576205861400855
2020-05-10,1.0853049755096436,1.0804269313812256,1.0840108394622803,1.0839520692825317,0,1.0839520692825317,0.0002168107414927359
2020-05-11,1.08804452419281,1.078539252281189,1.080917477607727,1.080940842628479,0,1.080940842628479,-0.0027780072010433693
2020-05-12,1.0893363952636719,1.0831419229507446,1.0846339464187622,1.0846810340881348,0,1.0846810340881348,0.003460125949687398
2020-05-13,1.0824854373931885,1.0776559114456177,1.0821925401687622,1.08236825466156,0,1.08236825466156,-0.0021322207671115086
2020-05-14,1.0849517583847046,1.079086184501648,1.0806254148483276,1.0806955099105835,0,1.0806955099105835,-0.0015454488283191603
2020-05-17,1.0912741422653198,1.0800886154174805,1.081946611404419,1.0821340084075928,0,1.0821340084075928,0.0013310858459366583
2020-05-18,1.0975141525268555,1.090274691581726,1.0915838479995728,1.0915124416351318,0,1.0915124416351318,0.00866660982343567
2020-05-19,1.0999042987823486,1.0929200649261475,1.0930156707763672,1.0927767753601074,0,1.0927767753601074,0.0011583319408449073
2020-05-20,1.1008729934692383,1.093948245048523,1.0979359149932861,1.0982975959777832,0,1.0982975959777832,0.005052102810161281
2020-05-21,1.0955302715301514,1.0886130332946777,1.0952422618865967,1.0952903032302856,0,1.0952903032302856,-0.0027381401530067553
2020-05-24,1.0914647579193115,1.0872046947479248,1.0909050703048706,1.0907801389694214,0,1.0907801389694214,-0.00411777977725417
2020-05-25,1.0991548299789429,1.0898351669311523,1.0901083946228027,1.0902997255325317,0,1.0902997255325317,-0.0004404310453833045
2020-05-26,1.1029858589172363,1.0936611890792847,1.098056435585022,1.0981770753860474,0,1.0981770753860474,0.007224939774856969
2020-05-27,1.1071866750717163,1.0993118286132812,1.1015278100967407,1.1016855239868164,0,1.1016855239868164,0.0031947931525848883
2020-05-28,1.114466905593872,1.1070396900177002,1.1078122854232788,1.1079105138778687,0,1.1079105138778687,0.005650423605935245
2020-05-31,1.115200161933899,1.1101489067077637,1.1114568710327148,1.1118524074554443,0,1.1118524074554443,0.0035579530369997205
2020-06-01,1.1195701360702515,1.1115680932998657,1.1125574111938477,1.1125946044921875,0,1.1125946044921875,0.0006675319779553622
2020-06-02,1.1249985694885254,1.118105411529541,1.1185681819915771,1.118943691253662,0,1.118943691253662,0.0057065590070630185
2020-06-03,1.1360538005828857,1.1195951700210571,1.123721718788147,1.1235954761505127,0,1.1235954761505127,0.0041573002584595975
2020-06-04,1.1383945941925049,1.1285662651062012,1.1337226629257202,1.1337867975234985,0,1.1337867975234985,0.009070276259834859
2020-06-07,1.131874680519104,1.126950979232788,1.1316057443618774,1.1319515705108643,0,1.1319515705108643,-0.001618670297310673
2020-06-08,1.1363377571105957,1.1243661642074585,1.1302883625030518,1.1305567026138306,0,1.1305567026138306,-0.0012322681759292667
2020-06-09,1.1388872861862183,1.1334141492843628,1.1334141492843628,1.1332215070724487,0,1.1332215070724487,0.0023570728053331383
2020-06-10,1.1400169134140015,1.1326054334640503,1.1368675231933594,1.1365444660186768,0,1.1365444660186768,0.0029323119315062427
2020-06-11,1.1339796781539917,1.1234692335128784,1.1289358139038086,1.1288082599639893,0,1.1288082599639893,-0.006806778164859211
2020-06-14,1.12920343875885,1.1228764057159424,1.1254163980484009,1.1252011060714722,0,1.1252011060714722,-0.0031955417234740676
2020-06-15,1.1349835395812988,1.1231664419174194,1.13379967212677,1.1337740421295166,0,1.1337740421295166,0.007619025622873752
2020-06-16,1.1296881437301636,1.1210259199142456,1.12649405002594,1.1265701055526733,0,1.1265701055526733,-0.006353943827565881
2020-06-17,1.1262530088424683,1.1204607486724854,1.1241259574890137,1.1242902278900146,0,1.1242902278900146,-0.002023733499958467
2020-06-18,1.1252998113632202,1.1173933744430542,1.1207244396209717,1.1211000680923462,0,1.1211000680923462,-0.0028374877932146707
2020-06-21,1.1267732381820679,1.1175556182861328,1.1179429292678833,1.1177555322647095,0,1.1177555322647095,-0.002983262531887765
2020-06-22,1.1348998546600342,1.1234314441680908,1.1277135610580444,1.1279679536819458,0,1.1279679536819458,0.009136542940248045
2020-06-23,1.1326310634613037,1.1259866952896118,1.1313625574111938,1.1312345266342163,0,1.1312345266342163,0.002895980281716041
2020-06-24,1.1259993314743042,1.119144082069397,1.1251378059387207,1.1250872611999512,0,1.1250872611999512,-0.0054341211212454886
2020-06-25,1.1238985061645508,1.1197832822799683,1.1220825910568237,1.1222084760665894,0,1.1222084760665894,-0.0025587216499913753
2020-06-28,1.1289230585098267,1.1220574378967285,1.1224100589752197,1.1225864887237549,0,1.1225864887237549,0.00033684708788734625
2020-06-29,1.126164197921753,1.1192318201065063,1.124707579612732,1.1247202157974243,0,1.1247202157974243,0.0019007239932980339
2020-06-30,1.1274592876434326,1.1189186573028564,1.123368263244629,1.1235954761505127,0,1.1235954761505127,-0.0010000172763980977
2020-07-01,1.1303266286849976,1.1227755546569824,1.1253403425216675,1.1251378059387207,0,1.1251378059387207,0.0013726735475049234
2020-07-02,1.125112533569336,1.122107744216919,1.123974323272705,1.1237848997116089,0,1.1237848997116089,-0.001202436021588542
2020-07-05,1.1346874237060547,1.1248847246170044,1.1248847246170044,1.1247202157974243,0,1.1247202157974243,0.0008322910247819267
2020-07-06,1.1336582899093628,1.126037359237671,1.131029725074768,1.1312856674194336,0,1.1312856674194336,0.005837408743786458
2020-07-07,1.1345586776733398,1.1265194416046143,1.1272813081741333,1.1275228261947632,0,1.1275228261947632,-0.0033261636145835703
2020-07-08,1.137268304824829,1.1287955045700073,1.1337867975234985,1.1339154243469238,0,1.1339154243469238,0.005669595332038463
2020-07-09,1.1324771642684937,1.1257203817367554,1.1289230585098267,1.1287955045700073,0,1.1287955045700073,-0.004515257193776432
2020-07-12,1.1370484828948975,1.130454421043396,1.1308763027191162,1.1310042142868042,0,1.1310042142868042,0.0019566960604066545
2020-07-13,1.140706181526184,1.1326310634613037,1.1345844268798828,1.134549617767334,0,1.134549617767334,0.0031347394074614197
